Country,LOCODE,Name,NameWithoutDiacritics,Subdivision,Function,IATA,Latitude,Longitude
LU,LU ZXC,Grundhof,Grundhof,G,1-3-----,,49.833333333333336,6.316666666666666
LU,LU HDK,Huldange,Huldange,D,1-3-----,,50.15,6.0
LU,LU LUX,Luxembourg,Luxembourg,,1-345---,,,
LU,LU MRT,Mertert,Mertert,,1-------,,49.7,6.483333333333333
LU,LU XXX,RIS Inland waterways,RIS Inland waterways,,1-------,,,
LU,LU ROD,Rodange,Rodange,,1-------,,,
LU,LU WLG,Wormeldange,Wormeldange,L,1----6--,,49.6,6.4
LV,LV EGE,Engure,Engure,029,1-3-----,,57.166666666666664,23.216666666666665
LV,LV ZJA,Jurmala,Jurmala,JUR,1----6--,,56.95,23.75
LV,LV LPX,Liepaja,Liepaja,LPX,1-34----,,56.516666666666666,21.016666666666666
LV,LV MRX,Mersrags,Mersrags,063,123-----,,57.333333333333336,23.1
LV,LV PVT,Pavilosta,Pavilosta,071,1-3-----,,56.88333333333333,21.183333333333334
LV,LV RIX,Riga,Riga,RIX,12-45---,,,
LV,LV ROJ,Roja,Roja,079,1-3-----,,57.5,22.8
LV,LV SAL,Salacgriva,Salacgriva,054,1-3-----,,57.75,24.35
LV,LV SKU,Skulte,Skulte,054,123-----,,57.31666666666667,24.433333333333334
LV,LV VNT,Ventspils,Ventspils,VEN,1-------,,,
LY,LY ABK,Abu Kammash,Abu Kammash,,1-------,,,
LY,LY ABA,Al Bayda,Al Bayda,,1-------,,,
LY,LY KHO,Al Khums,Al Khums,,1-3-----,QKO,32.65,14.266666666666667
LY,LY APO,Apollonia,Apollonia,,1-------,,,
LY,LY ESI,As Sidr,As Sidr,,1-------,,30.633333333333333,18.366666666666667
LY,LY ZAW,Az Zawiyah,Az Zawiyah,,1-------,,32.75,12.716666666666667
LY,LY BAR,Bardiyah,Bardiyah,,1-------,,31.766666666666666,25.1
LY,LY BEN,Bingazi (Benghazi),Bingazi (Benghazi),,1--45---,,,
LY,LY BUA,Bu'ayrat al Hasun,Bu'ayrat al Hasun,,1-------,,31.4,15.733333333333333
LY,LY DRX,Darnah,Darnah,,1-------,,32.766666666666666,22.633333333333333
LY,LY BOU,El Bouri,El Bouri,,1-------,,,
LY,LY ELK,El Choms,El Choms,,1-3-----,,32.65,14.266666666666667
LY,LY LMQ,Marsa Brega,Marsa Brega,,1--4----,,,
LY,LY MEH,Marsa El Hania,Marsa El Hania,,1-------,,,
LY,LY MHR,Marsa El Hariga,Marsa El Hariga,,1-------,,32.05,24.0
LY,LY MTH,Melittah,Melittah,TB,1-----7-,,,
LY,LY MEL,Mellitah (Qasr Ahmed),Mellitah (Qasr Ahmed),MI,123-----,,32.6,15.35
LY,LY MRA,Misurata,Misurata,,1--4----,,,
LY,LY RLA,Ras Lanuf,Ras Lanuf,,1-------,,,
LY,LY SRT,Sirte (Surt),Sirte (Surt),,1-------,,,
LY,LY SOU,Soussah,Soussah,,1-------,,,
LY,LY TAG,Tagiura,Tagiura,,1-------,,,
LY,LY TOB,Tobruk,Tobruk,,1--4----,,,
LY,LY TOA,Toulmeitha,Toulmeitha,,1-------,,,
LY,LY TIP,Tripoli,Tripoli,,1--4----,,,
LY,LY TUK,Tukrah,Tukrah,,1-------,,,
LY,LY ZLI,Zliten,Zliten,,1-------,,,
LY,LY ZUA,Zuara,Zuara,,1-------,,,
MA,MA AGA,Agadir,Agadir,,1--4----,,,
MA,MA AHU,Al Hoceïma,Al Hoceima,,1--4----,,35.25,-3.9333333333333336
MA,MA ANZ,Anza,Anza,AGD,1-3-----,,30.45,-9.65
MA,MA D2V,Ar Rommani,Ar Rommani,KHE,1----6--,,33.516666666666666,-6.6
MA,MA ASI,Asilah,Asilah,,1-------,,,
MA,MA AZE,Azemmour,Azemmour,,1-------,,,
MA,MA SMD,Aït Melloul,Ait Melloul,13,1----6--,,30.333333333333332,-9.483333333333333
MA,MA BUJ,Boujdour,Boujdour,BOD,1-3-----,,26.133333333333333,-14.483333333333333
MA,MA CAS,Casablanca,Casablanca,CAS,1--45---,CMN,33.583333333333336,-7.6
MA,MA VIL,Dakhla,Dakhla,,1--4----,,,
MA,MA ELJ,El Jadida,El Jadida,JDI,1-3-----,,33.25,-8.5
MA,MA ESS,Essaouira,Essaouira,ESI,1-3-----,,31.416666666666668,-9.5
MA,MA JFL,Jorf Lasfar,Jorf Lasfar,,1-3-----,,,
MA,MA NNA,Kenitra (ex Port Lyautey),Kenitra (ex Port Lyautey),,1--4----,,,
MA,MA EUN,Laayoune (El Aaiun),Laayoune (El Aaiun),,1--4----,,,
MA,MA LAR,Larache,Larache,,1-------,,,
MA,MA MOH,Mohammedia,Mohammedia,,1-------,,,
MA,MA NDR,Nador,Nador,,1-------,,,
MA,MA NPS,"Nouveau Port Safi, Sidi Boudenyan","Nouveau Port Safi, Sidi Boudenyan",SAF,1-------,,32.166666666666664,-9.266666666666667
MA,MA RBA,Rabat,Rabat,,1--4----,,,
MA,MA REM,Ras El Ma,Ras El Ma,NAD,1----6--,,35.11666666666667,-2.4
MA,MA RNA,Roches Noires,Roches Noires,MOH,1-3-----,,33.6,-7.566666666666666
MA,MA SFI,Safi,Safi,,1--4----,,,
MA,MA SAL,Salé,Sale,,1-------,,34.03333333333333,-6.8
MA,MA SII,Sidi Ifni,Sidi Ifni,,1-------,,,
MA,MA 6KN,Souq Larb'A Al Gharb,Souq Larb'A Al Gharb,KEN,1----6--,,34.666666666666664,-5.966666666666667
MA,MA PTM,Tanger Med,Tanger Med,TNG,123-----,,,
MA,MA TNG,Tangier,Tangier,,1--45---,,35.78333333333333,-5.816666666666666
MA,MA TEM,Temara,Temara,06,1-------,,,
MA,MA TTU,Tétouan,Tetouan,,1--4----,,35.56666666666667,-5.383333333333334
MC,MC MON,Monaco,Monaco,,1---5---,,,
MC,MC MCM,Monte-Carlo,Monte-Carlo,,1--4----,,43.733333333333334,7.416666666666667
MD,MD GIU,Giurgiulesti,Giurgiulesti,CA,1-3-----,,45.46666666666667,28.183333333333334
MD,MD XXX,RIS Inland waterways,RIS Inland waterways,,1-------,,,
ME,ME BAR,Bar,Bar,,123-----,,42.083333333333336,19.083333333333332
ME,ME BIJ,Bijela,Bijela,,1-3-----,,42.45,18.666666666666668
ME,ME BUD,Budva,Budva,05,1-3-----,,42.28333333333333,18.833333333333332
ME,ME HNO,Hercegnovi,Hercegnovi,,1234----,,42.45,18.533333333333335
ME,ME IGL,Igalo,Igalo,,1-3-----,,42.46666666666667,18.516666666666666
ME,ME KOT,Kotor,Kotor,10,1-34----,,42.416666666666664,18.766666666666666
ME,ME PVC,Petrovac,Petrovac,,1-3-----,,42.2,18.933333333333334
ME,ME RSN,Risan (Risano),Risan (Risano),,1-3-----,,42.516666666666666,18.7
ME,ME TIV,Tivat,Tivat,19,1-34----,,42.43333333333333,18.7
ME,ME ULC,Ulcinj,Ulcinj,20,1-3-----,,41.916666666666664,19.2
ME,ME ZEL,Zelenika,Zelenika,,123-----,,42.45,18.583333333333332
MF,MF GES,Galisbay,Galisbay,,1-------,,18.066666666666666,-63.083333333333336
MF,MF MAR,Marigot,Marigot,,1-------,,18.066666666666666,-63.083333333333336
MG,MG ADK,Androka,Androka,,1-------,,,
MG,MG ANM,Antalaha,Antalaha,,1--4----,,,
MG,MG DIE,Antsiranana,Antsiranana,,1--4----,,,
MG,MG BRR,Barren Islands,Barren Islands,,1-------,,,
MG,MG BMD,Belo,Belo,,1--4----,,,
MG,MG BPY,Besalampy,Besalampy,,1--4----,,,
MG,MG BIK,Brickaville,Brickaville,,1-------,,,
MG,MG EHL,Ehoala,Ehoala,U,1-------,,-25.066666666666666,46.95
MG,MG RVA,Farafangana,Farafangana,,1--4----,,,
MG,MG FTU,Fort Dauphin (Toalagnaro),Fort Dauphin (Toalagnaro),,1--4----,,,
MG,MG HLV,Hell-Ville,Hell-Ville,,1-------,,,
MG,MG VVB,Mahanoro,Mahanoro,,1--4----,,,
MG,MG MXT,Maintirano,Maintirano,,1--4----,,,
MG,MG MJN,Majunga (Mahajanga),Majunga (Mahajanga),,1--4----,,,
MG,MG WVK,Manakara,Manakara,,1--4----,,,
MG,MG WMR,Mananara,Mananara,,1--4----,,,
MG,MG MNJ,Mananjary,Mananjary,,1--4----,,,
MG,MG MOB,Manombo,Manombo,,1-------,,,
MG,MG WMN,Maroantsetra,Maroantsetra,,1--4----,,,
MG,MG MXM,Morombe,Morombe,,1--4----,,,
MG,MG MOQ,Morondava,Morondava,,1--4----,,,
MG,MG NOS,Nosy-Be,Nosy-Be,,1-34----,,-13.333333333333334,48.25
MG,MG NOV,Nosy-Varika,Nosy-Varika,,1-------,,,
MG,MG PSL,Port Saint Louis,Port Saint Louis,,1-------,,,
MG,MG SVB,Sambava,Sambava,,1--4----,,,
MG,MG DWB,Soalala,Soalala,,1--4----,,,
MG,MG TMM,Tamatave (Toamasina),Tamatave (Toamasina),,1--45---,,,
MG,MG TOA,Toamasina,Toamasina,,1-------,,,
MG,MG TLE,Tulear (Toliara),Tulear (Toliara),,1--4----,,,
MG,MG VAT,Vatomandry,Vatomandry,,1--4----,,,
MG,MG VEH,Vehiperro,Vehiperro,,1-------,,,
MH,MH MAJ,Majuro,Majuro,MAJ,1--4----,,7.1,171.38333333333333
MH,MH TAR,Taroa,Taroa,,1-------,,,
MK,MK DKJ,Demir Kapija,Demir Kapija,103,1-3-----,,41.4,22.233333333333334
MK,MK NOD,Novi Dojran,Novi Dojran,406,1-------,,41.21666666666667,22.7
MK,MK RAD,Radovis,Radovis,409,1----6--,,41.65,22.5
MK,MK SNI,Sveti Nikole,Sveti Nikole,108,1-------,,41.85,21.933333333333334
MM,MM AKY,Akyab (Sittwe),Akyab (Sittwe),,1--4----,,,
MM,MM BSX,Bassein,Bassein,,1--4----,,,
MM,MM BIL,Bilin,Bilin,,1-------,,,
MM,MM BOG,Bogale,Bogale,,1-------,,,
MM,MM HEB,Henzada,Henzada,,1--4----,,,
MM,MM INS,Insein,Insein,,1-------,,,
MM,MM KYA,Kyaiklat,Kyaiklat,07,1-3-----,,16.566666666666666,95.78333333333333
MM,MM KYP,Kyaukpyu,Kyaukpyu,,1--4----,,,
MM,MM MXE,Male,Male,,1-3-----,,,
MM,MM MAR,Martaban,Martaban,,1-------,,,
MM,MM MNU,Mawlamyine (Moulmein),Mawlamyine (Moulmein),,1--4----,,,
MM,MM MER,Mergui,Mergui,,1-------,,,
MM,MM MUR,Murdon,Murdon,,1-------,,,
MM,MM PEG,Pegu,Pegu,,1-------,,,
MM,MM TAS,Tah Sala,Tah Sala,,1-------,,,
MM,MM TEN,Tanintharyi,Tanintharyi,,1-------,,12.083333333333334,99.01666666666667
MM,MM TAV,Tavoy,Tavoy,,1-------,,,
MM,MM TER,Terutao Island,Terutao Island,,1-------,,,
MM,MM SNW,Thandwe (ex Sandoway),Thandwe (ex Sandoway),,1--4----,,,
MM,MM THA,Thaton,Thaton,,1--4----,,,
MM,MM TLA,Thilawa,Thilawa,06,123-----,,16.65,96.25
MM,MM VIC,Victoria Point,Victoria Point,,1-------,,,
MM,MM RGN,Yangon,Yangon,,1--45---,,,
MM,MM XYE,Ye,Ye,,1--4----,,,
MO,MO MFM,Macau,Macau,,1--45---,,22.2,113.53333333333333
MP,MP SPN,Saipan,Saipan,,1--4----,,,
MQ,MQ WF3,Case-Pilote,Case-Pilote,,1-3-----,,14.633333333333333,-61.13333333333333
MQ,MQ FDF,Fort-de-France,Fort-de-France,,1-345---,,14.6,-61.05
MQ,MQ PFI,Le Marigot,Le Marigot,,1-3-----,,14.816666666666666,-61.03333333333333
MQ,MQ SF4,Le Precheur,Le Precheur,,1-3-----,,14.8,-61.233333333333334
MQ,MQ LER,Le Robert,Le Robert,,1-3-----,,14.666666666666666,-60.93333333333333
MQ,MQ KF4,Le Vauclin,Le Vauclin,,1-3-----,,14.55,-60.85
MQ,MQ ADA,Les Anses-d'Arlet,Les Anses-d'Arlet,,1-3-----,,14.483333333333333,-61.083333333333336
MQ,MQ QPC,Port de Fort-de-France Pt.,Port de Fort-de-France Pt.,,1-3-----,,14.6,-61.05
MR,MR NDB,Nouadhibou,Nouadhibou,,1--4----,,,
MR,MR NKC,Nouakchott,Nouakchott,,1--45---,,,
MR,MR PCE,Point Central,Point Central,,1-------,,,
MR,MR ROS,Rosso,Rosso,,1-3----B,,16.5,-15.916666666666666
MS,MS LTB,Little Bay,Little Bay,,1-3-----,,16.8,-62.2
MS,MS PLY,Plymouth,Plymouth,,1---5---,,,
MT,MT BAL,Balzan,Balzan,02,1-3-----,,35.9,14.45
